#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q0E8S4	uniprotkb:Q8SX22	intact:EBI-9930148	intact:EBI-94782	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q8sx22_drome(display_long)|uniprotkb:DmSYN-2(gene name synonym)|uniprotkb:Dmel\CG4905(gene name synonym)|uniprotkb:CG4905(orf name)|uniprotkb:Dmel_CG4905(orf name)|uniprotkb:Syn2(gene name)|psi-mi:Syn2(display_short)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.35
uniprotkb:Q0E8S4	uniprotkb:P50882	intact:EBI-9930148	intact:EBI-93414|intact:EBI-1629323|uniprotkb:Q4V5D8|uniprotkb:Q9VKL6|uniprotkb:Q9VKL7|uniprotkb:A4V0M0	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:rl9_drome(display_long)|uniprotkb:RpL9(gene name)|psi-mi:RpL9(display_short)|uniprotkb:"M(2)32D"(gene name synonym)|uniprotkb:CG6141(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9VMS2	intact:EBI-9930148	intact:EBI-2508771	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vms2_drome(display_long)|uniprotkb:Ncoa6(gene name)|psi-mi:Ncoa6(display_short)|uniprotkb:NcoA6(gene name synonym)|uniprotkb:CG14023(orf name)|uniprotkb:CG1402(gene name synonym)|uniprotkb:Dmel\CG14023(gene name synonym)|uniprotkb:NCOA6(gene name synonym)|uniprotkb:dNCOA6(gene name synonym)|uniprotkb:Dmel_CG14023(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	intact:EBI-2508004	intact:EBI-9930148	-	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vb44_drome(display_short)|psi-mi:EBI-2508004(display_long)|uniprotkb:CG3339(orf name)|uniprotkb:Dmel_CG3339(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.35
uniprotkb:Q0E8S4	uniprotkb:Q9W345	intact:EBI-9930148	intact:EBI-85123	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9w345_drome(display_long)|uniprotkb:Zdhhc8(gene name)|psi-mi:Zdhhc8(display_short)|uniprotkb:CG12136(gene name synonym)|uniprotkb:CG15372(gene name synonym)|uniprotkb:CG17251(gene name synonym)|uniprotkb:CG32705(gene name synonym)|uniprotkb:"Dm_X:47283"(gene name synonym)|uniprotkb:Dmel\CG34449(gene name synonym)|uniprotkb:Pen16(gene name synonym)|uniprotkb:anon-Pen16(gene name synonym)|uniprotkb:p16(gene name synonym)|uniprotkb:pen16(gene name synonym)|uniprotkb:CG34449(orf name)|uniprotkb:Dmel_CG34449(orf name)|uniprotkb:dZDHHC8(gene name synonym)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:A1Z9J3	intact:EBI-9930148	intact:EBI-498304|intact:EBI-3405042	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:a1z9j3_drome(display_long)|uniprotkb:Kak(gene name synonym)|uniprotkb:4(gene name synonym)|uniprotkb:42(gene name synonym)|uniprotkb:CG18637(gene name synonym)|uniprotkb:Dmel\CG18076(gene name synonym)|uniprotkb:Grv(gene name synonym)|uniprotkb:Shot(gene name synonym)|uniprotkb:"Su(Mir)1"(gene name synonym)|uniprotkb:grv(gene name synonym)|uniprotkb:kak(gene name synonym)|uniprotkb:kakapo(gene name synonym)|uniprotkb:kakp(gene name synonym)|uniprotkb:kop(gene name synonym)|uniprotkb:"l(2)CA4"(gene name synonym)|uniprotkb:"l(2)k03010"(gene name synonym)|uniprotkb:"l(2)k04204"(gene name synonym)|uniprotkb:"l(2)k05434"(gene name synonym)|uniprotkb:"l(2)k05821"(gene name synonym)|uniprotkb:"l(2)k10821"(gene name synonym)|uniprotkb:"l(2)k15606"(gene name synonym)|uniprotkb:shortstop(gene name synonym)|uniprotkb:CG18076(orf name)|uniprotkb:Dmel_CG18076(orf name)|uniprotkb:shot(gene name)|psi-mi:shot(display_short)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9VZ77	intact:EBI-9930148	intact:EBI-2507889	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vz77_drome(display_long)|uniprotkb:DHC64C(gene name synonym)|uniprotkb:CG17150(orf name)|uniprotkb:DHC7B(gene name synonym)|uniprotkb:Dnah3(gene name)|psi-mi:Dnah3(display_short)|uniprotkb:Dmel\CG17150(gene name synonym)|uniprotkb:Dmel_CG17150(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	intact:EBI-9925553	intact:EBI-9930148	-	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9w3z0(display_short)|psi-mi:EBI-9925553(display_long)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9VZS7	intact:EBI-9930148	intact:EBI-2508827	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vzs7_drome(display_long)|uniprotkb:sP2(gene name synonym)|uniprotkb:CG14967(orf name)|uniprotkb:Dmel_CG14967(orf name)|uniprotkb:hob(gene name)|psi-mi:hob(display_short)|uniprotkb:Dmel\CG14967(gene name synonym)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.35
uniprotkb:Q0E8S4	uniprotkb:Q3YMU0	intact:EBI-9930148	intact:EBI-132841|intact:EBI-2508899	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q3ymu0_drome(display_long)|uniprotkb:ERp60-RA(gene name synonym)|uniprotkb:D-ERp60(gene name synonym)|uniprotkb:Dmel\CG8983(gene name synonym)|uniprotkb:Erp60(gene name synonym)|uniprotkb:Ov6(gene name synonym)|uniprotkb:"anon-EST:fe3D9"(gene name synonym)|uniprotkb:dERp60(gene name synonym)|uniprotkb:CG8983(orf name)|uniprotkb:Dmel_CG8983(orf name)|uniprotkb:ERp60(gene name)|psi-mi:ERp60(display_short)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9VPL9	intact:EBI-9930148	intact:EBI-2508852|uniprotkb:Q9NI64|intact:EBI-3436161	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vpl9_drome(display_long)|uniprotkb:kis(gene name)|psi-mi:kis(display_short)|uniprotkb:CG18326(gene name synonym)|uniprotkb:CG3660(gene name synonym)|uniprotkb:CG3696(orf name)|uniprotkb:136(gene name synonym)|uniprotkb:2532(gene name synonym)|uniprotkb:31(gene name synonym)|uniprotkb:5841(gene name synonym)|uniprotkb:"BEST:GM02209"(gene name synonym)|uniprotkb:DmelPex20(gene name synonym)|uniprotkb:Dmel\CG3696(gene name synonym)|uniprotkb:EC2-7(gene name synonym)|uniprotkb:EK2-4(gene name synonym)|uniprotkb:"EP(2)0474"(gene name synonym)|uniprotkb:EP474(gene name synonym)|uniprotkb:anon-WO0172774.164(gene name synonym)|uniprotkb:anon-WO0257455.5(gene name synonym)|uniprotkb:kiss(gene name synonym)|uniprotkb:"l(2)07812"(gene name synonym)|uniprotkb:"l(2)k08827"(gene name synonym)|uniprotkb:"l(2)k11324"(gene name synonym)|uniprotkb:"l(2)k13631"(gene name synonym)|uniprotkb:"l(2)k14112"(gene name synonym)|uniprotkb:"l(2)k16510"(gene name synonym)|uniprotkb:"l(2)s3527"(gene name synonym)|uniprotkb:"l(2)s4771"(gene name synonym)|uniprotkb:"l(2)s4793"(gene name synonym)|uniprotkb:Dmel_CG3696(orf name)|uniprotkb:FBtr0078144(gene name synonym)|uniprotkb:KIS(gene name synonym)|uniprotkb:KIS-L(gene name synonym)|uniprotkb:Kis(gene name synonym)|uniprotkb:Pex20(gene name synonym)|uniprotkb:"Su(Pc)21AB"(gene name synonym)|uniprotkb:GM02209(gene name synonym)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
