#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P17813	uniprotkb:P14317	intact:EBI-2834630|uniprotkb:Q5T9C0|uniprotkb:Q14248|uniprotkb:Q14926	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:egln_human(display_long)|uniprotkb:ENG(gene name)|psi-mi:ENG(display_short)|uniprotkb:END(gene name synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Gallardo-Vara et al. (2019)	imex:IM-27862|pubmed:31540324	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-22197897|imex:IM-27862-19	intact-miscore:0.35
uniprotkb:P04370-5	uniprotkb:P14317	intact:EBI-7727459|intact:MINT-4101513	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:p04370-5(display_long)|uniprotkb:Mbp(gene name)|psi-mi:Mbp(display_short)|uniprotkb:Myelin A1 protein(gene name synonym)|uniprotkb:Shi(gene name synonym)|uniprotkb:18.5-kDa(isoform synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0081"(peptide array)	Polverini et al. (2008)	pubmed:18067320|mint:MINT-7216065|doi:10.1021/bi701336n	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7728543|mint:MINT-7243116	intact-miscore:0.40
chebi:"CHEBI:49786"	uniprotkb:P14317	intact:EBI-2296617	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:"nickel(2+)"(display_short)|psi-mi:"CHEBI:49786"(display_long)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Heiss et al. (2005)	pubmed:16097032|imex:IM-20283	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2296625|imex:IM-20283-1	intact-miscore:0.35
uniprotkb:Q8CZV1	uniprotkb:P14317	intact:EBI-2843995	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:q8czv1_yerpe(display_long)|uniprotkb:y3335(locus name)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0398"(two hybrid pooling approach)	Dyer et al. (2010)	pubmed:20711500|imex:IM-13779	taxid:632(yerpe)|taxid:632(Yersinia pestis)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2868206|imex:IM-13779-7433	author score:1|intact-miscore:0.37
intact:EBI-11522220	uniprotkb:P14317	-	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:lsb3(display_short)|psi-mi:EBI-11522220(display_long)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0398"(two hybrid pooling approach)	Zhong et al. (2015)	pubmed:27107014|imex:IM-24995	taxid:4932(yeasx)|taxid:4932("Saccharomyces cerevisiae (Baker's yeast)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-11522298|imex:IM-24995-8	intact-miscore:0.56
uniprotkb:P46531	uniprotkb:P14317	intact:EBI-636374|uniprotkb:Q59ED8|uniprotkb:Q5SXM3	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:notc1_human(display_long)|uniprotkb:Translocation-associated notch protein TAN-1(gene name synonym)|uniprotkb:NOTCH1(gene name)|psi-mi:NOTCH1(display_short)|uniprotkb:TAN1(gene name synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Yatim et al. (2012)	pubmed:23022380|imex:IM-26766	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-13915571|imex:IM-26766-1	intact-miscore:0.35
uniprotkb:Q9H788	uniprotkb:P14317	intact:EBI-747035|uniprotkb:Q5XKC1|uniprotkb:Q6NXE9|uniprotkb:Q86YM2|uniprotkb:Q96C88|uniprotkb:Q9H7F7|intact:EBI-2558037|uniprotkb:B4DDR1	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:sh24a_human(display_long)|uniprotkb:SH2A(gene name synonym)|uniprotkb:"Protein SH(2)A"(gene name synonym)|uniprotkb:PPP1R38(gene name synonym)|uniprotkb:Protein phosphatase 1 regulatory subunit 38(gene name synonym)|uniprotkb:SH2D4A(gene name)|psi-mi:SH2D4A(display_short)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25262940|imex:IM-25472-125128	intact-miscore:0.83
uniprotkb:O43516	uniprotkb:P14317	intact:EBI-346356|uniprotkb:Q53TA9|uniprotkb:B8ZZM1|uniprotkb:D3DPE4|uniprotkb:Q15220|uniprotkb:Q6MZU9|uniprotkb:Q9BU37|uniprotkb:Q9UNP1	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:wipf1_human(display_long)|uniprotkb:WASPIP(gene name synonym)|uniprotkb:WIPF1(gene name)|psi-mi:WIPF1(display_short)|uniprotkb:WIP(gene name synonym)|uniprotkb:Wiskott-Aldrich syndrome protein-interacting protein(gene name synonym)|uniprotkb:Protein PRPL-2(gene name synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Dehring et al. (2011)	pubmed:21398607|imex:IM-18785	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1222"(mbinfo)	intact:EBI-6309362|imex:IM-18785-1	intact-miscore:0.52
uniprotkb:P42768	uniprotkb:P14317	intact:EBI-346375|uniprotkb:Q9BU11|uniprotkb:Q9UNJ9	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:wasp_human(display_long)|uniprotkb:WAS(gene name)|psi-mi:WAS(display_short)|uniprotkb:IMD2(gene name synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0096"(pull down)	Dehring et al. (2011)	pubmed:21398607|imex:IM-18785	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1222"(mbinfo)	intact:EBI-6309373|imex:IM-18785-2	intact-miscore:0.40
uniprotkb:P37840-2	uniprotkb:P14317	intact:EBI-21593757	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:p37840-2(display_long)|uniprotkb:SNCA(gene name)|psi-mi:SNCA(display_short)|uniprotkb:NACP(gene name synonym)|uniprotkb:PARK1(gene name synonym)|uniprotkb:NACP112(isoform synonym)|uniprotkb:Non-A beta component of AD amyloid(gene name synonym)|uniprotkb:Non-A4 component of amyloid precursor(gene name synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21850208|imex:IM-25778-1157	intact-miscore:0.35
uniprotkb:Q9H788	uniprotkb:P14317	intact:EBI-747035|uniprotkb:Q5XKC1|uniprotkb:Q6NXE9|uniprotkb:Q86YM2|uniprotkb:Q96C88|uniprotkb:Q9H7F7|intact:EBI-2558037|uniprotkb:B4DDR1	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:sh24a_human(display_long)|uniprotkb:SH2A(gene name synonym)|uniprotkb:"Protein SH(2)A"(gene name synonym)|uniprotkb:PPP1R38(gene name synonym)|uniprotkb:Protein phosphatase 1 regulatory subunit 38(gene name synonym)|uniprotkb:SH2D4A(gene name)|psi-mi:SH2D4A(display_short)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:1112"(two hybrid prey pooling approach)	Rolland et al. (2014)	imex:IM-23318|pubmed:25416956	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-10308435|imex:IM-23318-12332	intact-miscore:0.83
uniprotkb:Q9H788	uniprotkb:P14317	intact:EBI-747035|uniprotkb:Q5XKC1|uniprotkb:Q6NXE9|uniprotkb:Q86YM2|uniprotkb:Q96C88|uniprotkb:Q9H7F7|intact:EBI-2558037|uniprotkb:B4DDR1	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:sh24a_human(display_long)|uniprotkb:SH2A(gene name synonym)|uniprotkb:"Protein SH(2)A"(gene name synonym)|uniprotkb:PPP1R38(gene name synonym)|uniprotkb:Protein phosphatase 1 regulatory subunit 38(gene name synonym)|uniprotkb:SH2D4A(gene name)|psi-mi:SH2D4A(display_short)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Rolland et al. (2014)	imex:IM-23318|pubmed:25416956	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-10619406|imex:IM-23318-42057	intact-miscore:0.83
uniprotkb:P13569	uniprotkb:P14317	intact:EBI-349854|uniprotkb:Q20BG8|uniprotkb:Q20BH2|uniprotkb:Q2I0A1|uniprotkb:Q2I102	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:cftr_human(display_long)|uniprotkb:cAMP-dependent chloride channel(gene name synonym)|uniprotkb:ATP-binding cassette sub-family C member 7(gene name synonym)|uniprotkb:Channel conductance-controlling ATPase(gene name synonym)|uniprotkb:CFTR(gene name)|psi-mi:CFTR(display_short)|uniprotkb:ABCC7(gene name synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Wang et al. (2006)	pubmed:17110338|imex:IM-12000	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-1171716|imex:IM-12000-3	intact-miscore:0.35
uniprotkb:P13569	uniprotkb:P14317	intact:EBI-349854|uniprotkb:Q20BG8|uniprotkb:Q20BH2|uniprotkb:Q2I0A1|uniprotkb:Q2I102	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:cftr_human(display_long)|uniprotkb:cAMP-dependent chloride channel(gene name synonym)|uniprotkb:ATP-binding cassette sub-family C member 7(gene name synonym)|uniprotkb:Channel conductance-controlling ATPase(gene name synonym)|uniprotkb:CFTR(gene name)|psi-mi:CFTR(display_short)|uniprotkb:ABCC7(gene name synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Wang et al. (2006)	pubmed:17110338|imex:IM-12000	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-1171876|imex:IM-12000-4	intact-miscore:0.35
uniprotkb:P13569	uniprotkb:P14317	intact:EBI-349854|uniprotkb:Q20BG8|uniprotkb:Q20BH2|uniprotkb:Q2I0A1|uniprotkb:Q2I102	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:cftr_human(display_long)|uniprotkb:cAMP-dependent chloride channel(gene name synonym)|uniprotkb:ATP-binding cassette sub-family C member 7(gene name synonym)|uniprotkb:Channel conductance-controlling ATPase(gene name synonym)|uniprotkb:CFTR(gene name)|psi-mi:CFTR(display_short)|uniprotkb:ABCC7(gene name synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Wang et al. (2006)	pubmed:17110338|imex:IM-12000	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-1171360|imex:IM-12000-5	intact-miscore:0.35
uniprotkb:P13569	uniprotkb:P14317	intact:EBI-349854|uniprotkb:Q20BG8|uniprotkb:Q20BH2|uniprotkb:Q2I0A1|uniprotkb:Q2I102	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:cftr_human(display_long)|uniprotkb:cAMP-dependent chloride channel(gene name synonym)|uniprotkb:ATP-binding cassette sub-family C member 7(gene name synonym)|uniprotkb:Channel conductance-controlling ATPase(gene name synonym)|uniprotkb:CFTR(gene name)|psi-mi:CFTR(display_short)|uniprotkb:ABCC7(gene name synonym)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Wang et al. (2006)	pubmed:17110338|imex:IM-12000	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-1171098|imex:IM-12000-6	intact-miscore:0.35
uniprotkb:P62259	uniprotkb:P49710	intact:EBI-356480|uniprotkb:P29360|uniprotkb:P42655|uniprotkb:Q63631	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:1433e_mouse(display_long)|uniprotkb:Ywhae(gene name)|psi-mi:Ywhae(display_short)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0027"(cosedimentation)	Kislinger et al. (2006)	pubmed:16615898|mint:MINT-5218505	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0471"(MINT)	intact:EBI-8392519|mint:MINT-4409850	intact-miscore:0.35
uniprotkb:P62259	uniprotkb:P49710	intact:EBI-356480|uniprotkb:P29360|uniprotkb:P42655|uniprotkb:Q63631	intact:EBI-924601|uniprotkb:Q922I8	psi-mi:1433e_mouse(display_long)|uniprotkb:Ywhae(gene name)|psi-mi:Ywhae(display_short)	psi-mi:hcls1_mouse(display_long)|uniprotkb:Hcls1(gene name)|psi-mi:Hcls1(display_short)|uniprotkb:Hs1(gene name synonym)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)	psi-mi:"MI:0027"(cosedimentation)	Kislinger et al. (2006)	pubmed:16615898|mint:MINT-5218505	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0471"(MINT)	intact:EBI-8412660|mint:MINT-4409856	intact-miscore:0.35
uniprotkb:Q9H788	uniprotkb:P14317	intact:EBI-747035|uniprotkb:Q5XKC1|uniprotkb:Q6NXE9|uniprotkb:Q86YM2|uniprotkb:Q96C88|uniprotkb:Q9H7F7|intact:EBI-2558037|uniprotkb:B4DDR1	intact:EBI-750369|uniprotkb:B4DQ69|uniprotkb:Q53Y93|uniprotkb:Q6IBK9|uniprotkb:Q9UDK0	psi-mi:sh24a_human(display_long)|uniprotkb:SH2A(gene name synonym)|uniprotkb:"Protein SH(2)A"(gene name synonym)|uniprotkb:PPP1R38(gene name synonym)|uniprotkb:Protein phosphatase 1 regulatory subunit 38(gene name synonym)|uniprotkb:SH2D4A(gene name)|psi-mi:SH2D4A(display_short)	psi-mi:hcls1_human(display_long)|uniprotkb:Hematopoietic cell-specific LYN substrate 1(gene name synonym)|uniprotkb:LckBP1(gene name synonym)|uniprotkb:p75(gene name synonym)|uniprotkb:HCLS1(gene name)|psi-mi:HCLS1(display_short)|uniprotkb:HS1(gene name synonym)	psi-mi:"MI:0398"(two hybrid pooling approach)	Rual et al. (2005)	pubmed:16189514|imex:IM-16520|mint:MINT-5217968	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-758161|imex:IM-16520-1996	intact-miscore:0.83
