#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q5J5C9	uniprotkb:Q8WW35	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-2692044|uniprotkb:A6NCN5	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:tc1d2_human(display_long)|uniprotkb:TCTEX1D2(gene name)|psi-mi:TCTEX1D2(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21848961|imex:IM-25778-4917	intact-miscore:0.35
uniprotkb:Q5J5C9	uniprotkb:Q8N2E2	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-21527663|uniprotkb:B7ZM77|uniprotkb:Q96SQ3	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:vwde_human(display_long)|uniprotkb:VWDE(gene name)|psi-mi:VWDE(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21848961|imex:IM-25778-4917	intact-miscore:0.35
uniprotkb:Q5J5C9	uniprotkb:Q5JS37	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-21527609|uniprotkb:B2RTZ2|uniprotkb:B4DTL0|uniprotkb:Q69YI9	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:nhlc3_human(display_long)|uniprotkb:NHLRC3(gene name)|psi-mi:NHLRC3(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21848961|imex:IM-25778-4917	intact-miscore:0.35
uniprotkb:Q5J5C9	uniprotkb:Q5HYA8	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-11334880|uniprotkb:B3KRU5|uniprotkb:Q8IZ06|uniprotkb:Q7Z5T8|uniprotkb:G5E9H2|uniprotkb:Q3ZCX3|uniprotkb:B3KT47	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:mks3_human(display_long)|uniprotkb:TMEM67(gene name)|psi-mi:TMEM67(display_short)|uniprotkb:MKS3(gene name synonym)|uniprotkb:Meckel syndrome type 3 protein(gene name synonym)|uniprotkb:Transmembrane protein 67(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21848961|imex:IM-25778-4917	intact-miscore:0.35
uniprotkb:Q5J5C9	uniprotkb:Q13438	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-725454|intact:EBI-1174342|dip:DIP-37493N|uniprotkb:B4DE28|uniprotkb:E7EW91|uniprotkb:G3XA88|uniprotkb:A6NDD1|uniprotkb:A6NFR7|uniprotkb:A6NLB2|uniprotkb:A8K5Q9|uniprotkb:B4DPX1|uniprotkb:B4E1I6|uniprotkb:E7ENT8|uniprotkb:F8VUH2|uniprotkb:O00579|uniprotkb:Q6IBL2|uniprotkb:Q8IZ58|uniprotkb:Q9BW99	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:os9_human(display_long)|uniprotkb:OS9(gene name)|psi-mi:OS9(display_short)|uniprotkb:Amplified in osteosarcoma 9(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21848961|imex:IM-25778-4917	intact-miscore:0.35
uniprotkb:Q5J5C9	uniprotkb:Q12841	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-2349801|uniprotkb:Q549Z0|uniprotkb:A8K523|uniprotkb:B4DTT5|uniprotkb:D3DN90	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:fstl1_human(display_long)|uniprotkb:FSTL1(gene name)|psi-mi:FSTL1(display_short)|uniprotkb:FRP(gene name synonym)|uniprotkb:Follistatin-like protein 1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21848961|imex:IM-25778-4917	intact-miscore:0.35
uniprotkb:Q5J5C9	uniprotkb:P31327	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-536811|uniprotkb:B7Z818|uniprotkb:J3KQL0|uniprotkb:Q59HF8|uniprotkb:O43774|uniprotkb:Q7Z5I5|uniprotkb:Q53TL5	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:cpsm_human(display_long)|uniprotkb:Carbamoyl-phosphate synthetase I(gene name synonym)|uniprotkb:CPS1(gene name)|psi-mi:CPS1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21848961|imex:IM-25778-4917	intact-miscore:0.35
uniprotkb:Q5J5C9	uniprotkb:P12110	intact:EBI-10244198|uniprotkb:A1L4N1	intact:EBI-928749|uniprotkb:Q13909|uniprotkb:Q13910|uniprotkb:Q13911|uniprotkb:Q14048|uniprotkb:Q14049|uniprotkb:Q16259|uniprotkb:Q16597|uniprotkb:Q6P0Q1|uniprotkb:Q9UML3|uniprotkb:Q9Y4S8	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:co6a2_human(display_long)|uniprotkb:COL6A2(gene name)|psi-mi:COL6A2(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21848961|imex:IM-25778-4917	intact-miscore:0.35
uniprotkb:Q8WTQ1	uniprotkb:Q9NWS8	intact:EBI-21825134|uniprotkb:Q496I2|uniprotkb:Q496I3|uniprotkb:Q496I4	intact:EBI-4401316|uniprotkb:A8K8H4|uniprotkb:Q0VDG6|uniprotkb:Q5SZ48|uniprotkb:Q5SZ83|uniprotkb:Q6NSC5|uniprotkb:Q96EN7	psi-mi:d104a_human(display_long)|uniprotkb:Beta-defensin 4(gene name synonym)|uniprotkb:Defensin, beta 104(gene name synonym)|uniprotkb:DEFB104A(gene name)|psi-mi:DEFB104A(display_short)|uniprotkb:DEFB104(gene name synonym)|uniprotkb:DEFB4(gene name synonym)|uniprotkb:DEFB104B(gene name)|psi-mi:DEFB104B(display_short)	psi-mi:rmnd1_human(display_long)|uniprotkb:RMND1(gene name)|psi-mi:RMND1(display_short)|uniprotkb:C6orf96(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21825173|imex:IM-25778-8589	intact-miscore:0.35
uniprotkb:Q8WTQ1	uniprotkb:Q5JRX3-2	intact:EBI-21825134|uniprotkb:Q496I2|uniprotkb:Q496I3|uniprotkb:Q496I4	intact:EBI-21711384	psi-mi:d104a_human(display_long)|uniprotkb:Beta-defensin 4(gene name synonym)|uniprotkb:Defensin, beta 104(gene name synonym)|uniprotkb:DEFB104A(gene name)|psi-mi:DEFB104A(display_short)|uniprotkb:DEFB104(gene name synonym)|uniprotkb:DEFB4(gene name synonym)|uniprotkb:DEFB104B(gene name)|psi-mi:DEFB104B(display_short)	psi-mi:q5jrx3-2(display_long)|uniprotkb:Pitrilysin metalloproteinase 1(gene name synonym)|uniprotkb:PITRM1(gene name)|psi-mi:PITRM1(display_short)|uniprotkb:KIAA1104(gene name synonym)|uniprotkb:MP1(gene name synonym)|uniprotkb:PREP(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21825173|imex:IM-25778-8589	intact-miscore:0.35
uniprotkb:Q8WTQ1	uniprotkb:P62879	intact:EBI-21825134|uniprotkb:Q496I2|uniprotkb:Q496I3|uniprotkb:Q496I4	intact:EBI-356942|uniprotkb:B3KPU1|uniprotkb:P54312|uniprotkb:P11016	psi-mi:d104a_human(display_long)|uniprotkb:Beta-defensin 4(gene name synonym)|uniprotkb:Defensin, beta 104(gene name synonym)|uniprotkb:DEFB104A(gene name)|psi-mi:DEFB104A(display_short)|uniprotkb:DEFB104(gene name synonym)|uniprotkb:DEFB4(gene name synonym)|uniprotkb:DEFB104B(gene name)|psi-mi:DEFB104B(display_short)	psi-mi:gbb2_human(display_long)|uniprotkb:Transducin beta chain 2(gene name synonym)|uniprotkb:G protein subunit beta-2(gene name synonym)|uniprotkb:GNB2(gene name)|psi-mi:GNB2(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21825173|imex:IM-25778-8589	intact-miscore:0.35
uniprotkb:Q8WTQ1	uniprotkb:P23470-2	intact:EBI-21825134|uniprotkb:Q496I2|uniprotkb:Q496I3|uniprotkb:Q496I4	intact:EBI-21501175	psi-mi:d104a_human(display_long)|uniprotkb:Beta-defensin 4(gene name synonym)|uniprotkb:Defensin, beta 104(gene name synonym)|uniprotkb:DEFB104A(gene name)|psi-mi:DEFB104A(display_short)|uniprotkb:DEFB104(gene name synonym)|uniprotkb:DEFB4(gene name synonym)|uniprotkb:DEFB104B(gene name)|psi-mi:DEFB104B(display_short)	psi-mi:p234702(display_long)|uniprotkb:PTPRG(gene name)|psi-mi:PTPRG(display_short)|uniprotkb:PTPG(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21825173|imex:IM-25778-8589	intact-miscore:0.35
uniprotkb:Q8WTQ1	uniprotkb:P13284	intact:EBI-21825134|uniprotkb:Q496I2|uniprotkb:Q496I3|uniprotkb:Q496I4	intact:EBI-2868897|uniprotkb:Q76MF9|uniprotkb:Q8NEI4|uniprotkb:Q8WU77|uniprotkb:Q9UL08	psi-mi:d104a_human(display_long)|uniprotkb:Beta-defensin 4(gene name synonym)|uniprotkb:Defensin, beta 104(gene name synonym)|uniprotkb:DEFB104A(gene name)|psi-mi:DEFB104A(display_short)|uniprotkb:DEFB104(gene name synonym)|uniprotkb:DEFB4(gene name synonym)|uniprotkb:DEFB104B(gene name)|psi-mi:DEFB104B(display_short)	psi-mi:gilt_human(display_long)|uniprotkb:IFI30(gene name)|psi-mi:IFI30(display_short)|uniprotkb:GILT(gene name synonym)|uniprotkb:Gamma-interferon-inducible protein IP-30(gene name synonym)|uniprotkb:IP30(gene name synonym)|uniprotkb:Legumaturain(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21825173|imex:IM-25778-8589	intact-miscore:0.35
uniprotkb:Q8WTQ1	uniprotkb:P01112	intact:EBI-21825134|uniprotkb:Q496I2|uniprotkb:Q496I3|uniprotkb:Q496I4	intact:EBI-350145|uniprotkb:B5BUA0|uniprotkb:Q9UCE2|dip:DIP-1050N|uniprotkb:Q9BR65|uniprotkb:Q14080|uniprotkb:Q6FHV9	psi-mi:d104a_human(display_long)|uniprotkb:Beta-defensin 4(gene name synonym)|uniprotkb:Defensin, beta 104(gene name synonym)|uniprotkb:DEFB104A(gene name)|psi-mi:DEFB104A(display_short)|uniprotkb:DEFB104(gene name synonym)|uniprotkb:DEFB4(gene name synonym)|uniprotkb:DEFB104B(gene name)|psi-mi:DEFB104B(display_short)	psi-mi:rash_human(display_long)|uniprotkb:Transforming protein p21(gene name synonym)|uniprotkb:p21ras(gene name synonym)|uniprotkb:H-Ras-1(gene name synonym)|uniprotkb:c-H-ras(gene name synonym)|uniprotkb:Ha-Ras(gene name synonym)|uniprotkb:HRAS(gene name)|psi-mi:HRAS(display_short)|uniprotkb:HRAS1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21825173|imex:IM-25778-8589	intact-miscore:0.35
uniprotkb:Q9H1M4	uniprotkb:O14948	intact:EBI-10305240|uniprotkb:Q14DW7	intact:EBI-3916574|uniprotkb:Q709A4|uniprotkb:Q5H9U8|uniprotkb:Q8N6J9|uniprotkb:B2R8X5	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:tfec_human(display_long)|uniprotkb:TFEC(gene name)|psi-mi:TFEC(display_short)|uniprotkb:BHLHE34(gene name synonym)|uniprotkb:TCFEC(gene name synonym)|uniprotkb:TFECL(gene name synonym)|uniprotkb:Class E basic helix-loop-helix protein 34(gene name synonym)|uniprotkb:Transcription factor EC-like(gene name synonym)	psi-mi:"MI:1356"(validated two hybrid)	Rolland et al. (2014)	imex:IM-23318|pubmed:25416956	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-10617458|imex:IM-23318-41866	intact-miscore:0.56
uniprotkb:Q96NY8	uniprotkb:Q5J5C9	intact:EBI-4314784|uniprotkb:B4DQW3|uniprotkb:Q96K15	intact:EBI-10244198|uniprotkb:A1L4N1	psi-mi:nect4_human(display_long)|uniprotkb:NECTIN4(gene name)|psi-mi:NECTIN4(display_short)|uniprotkb:Ig superfamily receptor LNIR(gene name synonym)|uniprotkb:LNIR(gene name synonym)|uniprotkb:Nectin cell adhesion molecule 4(gene name synonym)|uniprotkb:PRR4(gene name synonym)|uniprotkb:PVRL4(gene name synonym)|uniprotkb:Poliovirus receptor-related protein 4(gene name synonym)	psi-mi:db121_human(display_long)|uniprotkb:DEFB121(gene name)|psi-mi:DEFB121(display_short)|uniprotkb:Beta-defensin 21(gene name synonym)|uniprotkb:DEFB21(gene name synonym)|uniprotkb:Defensin, beta 121(gene name synonym)	psi-mi:"MI:1112"(two hybrid prey pooling approach)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25211231|imex:IM-25472-88326	author score:0.710644362755|intact-miscore:0.56
uniprotkb:Q8TDT2	uniprotkb:Q8NET1	intact:EBI-13345167|uniprotkb:Q0VD88|uniprotkb:Q86SM0	intact:EBI-13346443	psi-mi:gp152_human(display_long)|uniprotkb:GPR152(gene name)|psi-mi:GPR152(display_short)|uniprotkb:G-protein coupled receptor PGR5(gene name synonym)|uniprotkb:PGR5(gene name synonym)	psi-mi:d108b_human(display_long)|uniprotkb:DEFB108B(gene name)|psi-mi:DEFB108B(display_short)|uniprotkb:Beta-defensin 8(gene name synonym)|uniprotkb:DEFB108(gene name synonym)|uniprotkb:DEFB8(gene name synonym)|uniprotkb:Defensin, beta 108(gene name synonym)|uniprotkb:Defensin, beta 108B(gene name synonym)	psi-mi:"MI:1112"(two hybrid prey pooling approach)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25201006|imex:IM-25472-87233	intact-miscore:0.56
uniprotkb:O43765	uniprotkb:P59861	intact:EBI-347996|intact:EBI-1045243|uniprotkb:Q6FIA9|uniprotkb:D6W610|uniprotkb:Q9BTZ9	intact:EBI-12304807	psi-mi:sgta_human(display_long)|uniprotkb:SGTA(gene name)|psi-mi:SGTA(display_short)|uniprotkb:SGT(gene name synonym)|uniprotkb:Alpha-SGT(gene name synonym)|uniprotkb:Vpu-binding protein(gene name synonym)|uniprotkb:SGT1(gene name synonym)	psi-mi:d131a_human(display_long)|uniprotkb:DEFB131A(gene name)|psi-mi:DEFB131A(display_short)|uniprotkb:Beta-defensin 31(gene name synonym)|uniprotkb:DEFB131(gene name synonym)|uniprotkb:DEFB31(gene name synonym)|uniprotkb:Defensin, beta 131(gene name synonym)	psi-mi:"MI:1112"(two hybrid prey pooling approach)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25164857|imex:IM-25472-74289	author score:0.91462271437|intact-miscore:0.56
uniprotkb:O43765	uniprotkb:P59861	intact:EBI-347996|intact:EBI-1045243|uniprotkb:Q6FIA9|uniprotkb:D6W610|uniprotkb:Q9BTZ9	intact:EBI-12304807	psi-mi:sgta_human(display_long)|uniprotkb:SGTA(gene name)|psi-mi:SGTA(display_short)|uniprotkb:SGT(gene name synonym)|uniprotkb:Alpha-SGT(gene name synonym)|uniprotkb:Vpu-binding protein(gene name synonym)|uniprotkb:SGT1(gene name synonym)	psi-mi:d131a_human(display_long)|uniprotkb:DEFB131A(gene name)|psi-mi:DEFB131A(display_short)|uniprotkb:Beta-defensin 31(gene name synonym)|uniprotkb:DEFB131(gene name synonym)|uniprotkb:DEFB31(gene name synonym)|uniprotkb:Defensin, beta 131(gene name synonym)	psi-mi:"MI:1112"(two hybrid prey pooling approach)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-22389993|imex:IM-25472-4337	author score:0.91462271437|intact-miscore:0.56
uniprotkb:Q9UHD9	uniprotkb:Q30KQ5	intact:EBI-947187|uniprotkb:O94798|uniprotkb:Q9H3W6|uniprotkb:Q9HAZ4|uniprotkb:Q5D027	intact:EBI-12253292	psi-mi:ubql2_human(display_long)|uniprotkb:UBQLN2(gene name)|psi-mi:UBQLN2(display_short)|uniprotkb:PLIC2(gene name synonym)|uniprotkb:HRIHFB2157(orf name)|uniprotkb:N4BP4(gene name synonym)|uniprotkb:Protein linking IAP with cytoskeleton 2(gene name synonym)|uniprotkb:Ubiquitin-like product Chap1/Dsk2(gene name synonym)|uniprotkb:DSK2 homolog(gene name synonym)|uniprotkb:Chap1(gene name synonym)	psi-mi:db115_human(display_long)|uniprotkb:DEFB115(gene name)|psi-mi:DEFB115(display_short)|uniprotkb:Beta-defensin 15(gene name synonym)|uniprotkb:DEFB15(gene name synonym)|uniprotkb:Defensin, beta 115(gene name synonym)	psi-mi:"MI:1112"(two hybrid prey pooling approach)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-22398566|imex:IM-25472-4803	author score:0.901146876937|intact-miscore:0.56
uniprotkb:Q9NWT8	uniprotkb:Q9H1M4	intact:EBI-448665|uniprotkb:Q5TA36|uniprotkb:Q8TBD3	intact:EBI-10305240|uniprotkb:Q14DW7	psi-mi:akip_human(display_long)|uniprotkb:Mitochondrial small ribosomal subunit protein mS38(gene name synonym)|uniprotkb:28S ribosomal protein S38, mitochondrial(gene name synonym)|uniprotkb:MRPS38(gene name synonym)|uniprotkb:AURKAIP1(gene name)|psi-mi:AURKAIP1(display_short)|uniprotkb:AIP(gene name synonym)|uniprotkb:AKIP(gene name synonym)	psi-mi:db127_human(display_long)|uniprotkb:DEFB127(gene name)|psi-mi:DEFB127(display_short)|uniprotkb:Beta-defensin 27(gene name synonym)|uniprotkb:C20orf73(gene name synonym)|uniprotkb:DEFB27(gene name synonym)|uniprotkb:Defensin, beta 127(gene name synonym)|uniprotkb:UNQ1956/PRO6071(orf name)	psi-mi:"MI:0397"(two hybrid array)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24180122|imex:IM-25472-105249	author score:0.725255138377|intact-miscore:0.56
uniprotkb:Q8TDT2	uniprotkb:Q8NET1	intact:EBI-13345167|uniprotkb:Q0VD88|uniprotkb:Q86SM0	intact:EBI-13346443	psi-mi:gp152_human(display_long)|uniprotkb:GPR152(gene name)|psi-mi:GPR152(display_short)|uniprotkb:G-protein coupled receptor PGR5(gene name synonym)|uniprotkb:PGR5(gene name synonym)	psi-mi:d108b_human(display_long)|uniprotkb:DEFB108B(gene name)|psi-mi:DEFB108B(display_short)|uniprotkb:Beta-defensin 8(gene name synonym)|uniprotkb:DEFB108(gene name synonym)|uniprotkb:DEFB8(gene name synonym)|uniprotkb:Defensin, beta 108(gene name synonym)|uniprotkb:Defensin, beta 108B(gene name synonym)	psi-mi:"MI:0397"(two hybrid array)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24184684|imex:IM-25472-105500	intact-miscore:0.56
uniprotkb:Q13520	uniprotkb:Q8NET1	intact:EBI-13059134	intact:EBI-13346443	psi-mi:aqp6_human(display_long)|uniprotkb:AQP6(gene name)|psi-mi:AQP6(display_short)|uniprotkb:AQP2L(gene name synonym)|uniprotkb:Aquaporin-2-like(gene name synonym)|uniprotkb:Kidney-specific aquaporin(gene name synonym)	psi-mi:d108b_human(display_long)|uniprotkb:DEFB108B(gene name)|psi-mi:DEFB108B(display_short)|uniprotkb:Beta-defensin 8(gene name synonym)|uniprotkb:DEFB108(gene name synonym)|uniprotkb:DEFB8(gene name synonym)|uniprotkb:Defensin, beta 108(gene name synonym)|uniprotkb:Defensin, beta 108B(gene name synonym)	psi-mi:"MI:0397"(two hybrid array)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-24069967|imex:IM-25472-99135	author score:0.62139737473|intact-miscore:0.56
